-8.319149741704429034e+05
-3.801097272427487187e+05
-3.802820226689686533e+05
-3.799744733080354054e+05
-3.799822885797249619e+05
-3.801486067631102633e+05
-3.806744214085324202e+05
-3.808474503935824614e+05
-3.809073027039992157e+05
-3.811385605446544942e+05
-3.805713244883313309e+05
-3.820677302911949810e+05
-3.800252318940008990e+05
-3.825883754877957981e+05
-3.802787157577120233e+05
-3.816640991116974037e+05
-3.817509256540762726e+05
-3.807094750153895002e+05
-3.830352936393886339e+05
-3.810965309275863692e+05
-3.826357949198691640e+05
-3.825331900310977362e+05
-3.815952307102102786e+05
-3.836220817828078289e+05
-3.820710978096944746e+05
-3.822278319919765927e+05
-3.838094725559032522e+05
-3.820432430297539104e+05
-3.823576079675464425e+05
-3.838204231385516468e+05
-3.822086989978132769e+05
-3.821558151395523455e+05
-3.836151973054048140e+05
-3.827057921350004617e+05
-3.818111590754911304e+05
-3.827447371262095403e+05
-3.828835626780295279e+05
-3.814147799821209628e+05
-3.794989220814742148e+05
-3.808479166113899555e+05
-3.820230568264049944e+05
-3.822595279850515071e+05
-3.828162864877285901e+05
-3.814210351159023121e+05
-3.789028103163396008e+05
-3.737807832085273694e+05
-3.790413899196181446e+05
-3.818931469546835870e+05
-3.822212312711456325e+05
-3.811578111062701792e+05
-3.794647136112521403e+05
-3.772819260808145627e+05
-3.743963403639162425e+05
-3.742021329119259026e+05
-3.762917992556123063e+05
-3.787790479855586309e+05
-3.789828938900572248e+05
-3.781643337627723813e+05
-3.769374405023914296e+05
-3.747699616992836818e+05
-3.724594759315224364e+05
-3.695340902218332049e+05
-3.703038608206438366e+05
-3.717601634186219890e+05
-3.734793023447797168e+05
-3.728841496678879485e+05
-3.720371509615171235e+05
-3.698498888772528153e+05
-3.684770019490814302e+05
-3.657067232638918795e+05
-3.634538468309850432e+05
-3.612878031906622928e+05
-3.620500043869062793e+05
-3.632918572915261611e+05
-3.630861126076800283e+05
-3.620464734820213635e+05
-3.601006992065655068e+05
-3.581936594756736886e+05
